français#@#creux à la base d'un arbre, là où les racines divergent#@#1285#@#117#@#639#@#88;pije#@#khäjeun (T)#@#1281#@#881#@#250#@#41;nemi 2 (côte est)#@#kna jeun#@#1278#@#2440#@#164#@#39;198
français#@#sa racine#@#1404#@#118#@#207#@#35;pije#@#wWaa-n#@#1412#@#880#@#114#@#26;fwâi#@#waa-n#@#1409#@#1396#@#115#@#26;nemi 1 (Temala)#@#waa—-n#@#1407#@#1914#@#118#@#26;nemi 2 (côte est)#@#waan#@#1406#@#2438#@#117#@#24;jawe#@#Wäa-ñn#@#1403#@#2964#@#120#@#26;198
français#@#racine mêre, souche avec les racines#@#1482#@#118#@#663#@#80;fwâi#@#wa-kuuxe-n#@#1476#@#1396#@#233#@#32;nemi 1 (Temala)#@#wa-kuuke-n#@#1475#@#1917#@#234#@#33;nemi 2 (côte est)#@#“a—-kuuxe-n#@#1474#@#2438#@#238#@#31;198
français#@#souche avec les racines#@#1602#@#118#@#545#@#33;nemi 2 (côte est)#@#hwan-tnen-xon#@#1595#@#2440#@#307#@#33;198
français#@#écorce d'arbre (= peau)#@#1672#@#118#@#539#@#41;pije#@#cii-n ceek#@#1671#@#881#@#231#@#33;fwâi#@#cii-n ceek#@#1668#@#1399#@#230#@#35;nemi 1 (Temala)#@#cii-n ceek#@#1668#@#1920#@#233#@#33;nemi 2 (côte est)#@#cii-n ceek#@#1667#@#2440#@#236#@#31;jawe#@#cii-n ceek#@#1664#@#2966#@#236#@#33;198
français#@#coeur du bois, son coeur#@#1745#@#118#@#568#@#38;pije#@#daale-ceek, daala-n#@#1742#@#880#@#444#@#36;fwâi#@#daare-ceek, daale-n#@#1740#@#1396#@#449#@#35;nemi 1 (Temala)#@#daare-ceek, daale-n#@#1739#@#1917#@#450#@#34;nemi 2 (côte est)#@#daare-ceek, daale-n#@#1737#@#2438#@#454#@#35;jawe#@#jaare-ceek, jaale-n#@#1734#@#2970#@#448#@#41;198
français#@#jus, sève, sa sève#@#1809#@#118#@#425#@#52;pije#@#die-ceek, dia-n#@#1818#@#880#@#352#@#33;fwâi#@#die-ceek, dii-n#@#1815#@#1396#@#354#@#33;nemi 1 (Temala)#@#diye-ceek, die-n#@#1813#@#1917#@#376#@#42;nemi 2 (côte est)#@#diye-ceek, die-n#@#1811#@#2438#@#384#@#42;jawe#@#diye-ceek, die-n#@#1809#@#2964#@#383#@#42;198
français#@#tige d'arbre, sa tige#@#1893#@#121#@#495#@#42;pije#@#diive-ceek, diiva-n#@#1888#@#880#@#444#@#35;fwâi#@#diive-ceek, diive-n#@#1887#@#1397#@#448#@#33;nemi 1 (Temala)#@#diive-ceek. diive-n#@#1887#@#1917#@#450#@#32;nemi 2 (côte est)#@#diive-ceek, diie-n#@#1880#@#2440#@#428#@#46;jawe#@#jibwe-n (Y)#@#1881#@#2970#@#249#@#41;198
français#@#branche d'arbre (= bras)#@#1965#@#117#@#567#@#36;pije#@#hi-n ceek#@#1965#@#883#@#207#@#32;fwâi#@#hi-n ceek#@#1961#@#1400#@#208#@#33;nemi 1 (Temala)#@#hi-n ceek#@#1960#@#1921#@#208#@#34;nemi 2 (côte est)#@#hi-n ceek#@#1958#@#2443#@#211#@#33;jawe#@#hi-n ceek#@#1953#@#2968#@#209#@#35;198
français#@#bourgeon, son bourgeon (= oeil)#@#2040#@#118#@#524#@#83;pije#@#thâmae-ceek, thämaa-n#@#2034#@#883#@#272#@#82;fwâi#@#thämae-ceek, thämaa-n#@#2031#@#1400#@#275#@#82;nemi 1 (Temala)#@#tnamaye-ceek: tnamaa-n#@#2031#@#1921#@#300#@#84;nemi 2 (côte est)#@#tnamaye-ceek, tnamaa-n#@#2028#@#2440#@#304#@#84;jawe#@#thivae-ceek, thivae-n#@#2027#@#2968#@#500#@#33;198
français#@#feuille, sa feuille feuille d'arbre#@#2158#@#120#@#448#@#85;pije#@#do, doo-n, doo-n ceek#@#2156#@#880#@#235#@#87;fwâi#@#do: doo-n, doo-n ceek#@#2153#@#1399#@#237#@#88;nemi 1 (Temala)#@#do, doo-n, doo-n ceek#@#2155#@#1918#@#240#@#85;nemi 2 (côte est)#@#do: doo-n doo-n ceek#@#2152#@#2440#@#241#@#87;jawe#@#do. doc-n doo-n ceek#@#2151#@#2966#@#240#@#86;198
français#@#épine (d'oranger)#@#2286#@#121#@#396#@#39;pije#@#daa-n dongan (T7)#@#2280#@#883#@#373#@#44;fwâi#@#daa-n dogan#@#2282#@#1400#@#261#@#40;nemi 1 (Temala)#@#daa-n doqan#@#2283#@#1923#@#259#@#36;nemi 2 (côte est)#@#daa-n doqan#@#2282#@#2443#@#262#@#37;jawe#@#daa-n dogan#@#2277#@#2968#@#263#@#42;198
français#@#son noeud (canne à sucre, bambou)#@#2352#@#118#@#588#@#85;pije#@#qupai-n, qupae(T7)#@#2346#@#881#@#438#@#44;fwâi#@#guvai-n, guvae-#@#2348#@#1399#@#354#@#40;nemi 1 (Temala)#@#gupai-n, gupaye-#@#2349#@#1920#@#379#@#41;nemi 2 (côte est)#@#guvai-n, guvaye-#@#2346#@#2442#@#381#@#41;jawe#@#guvai-n, guvaye-#@#2345#@#2967#@#382#@#41;198
français#@#entre-noeud (canne à sucre, bambou)#@#2473#@#118#@#635#@#87;pije#@#thää-n (T)#@#2469#@#883#@#225#@#35;fwâi#@#thâää-n#@#2469#@#1401#@#139#@#32;nemi 1 (Temala)#@#tnaa-n#@#2473#@#1921#@#140#@#29;nemi 2 (côte est)#@#tnaa-n#@#2473#@#2443#@#141#@#26;jawe#@#cää-n (Y)#@#2465#@#2970#@#206#@#34;198
français#@#sa fleur#@#2599#@#119#@#182#@#29;pije#@#phüû-n#@#2594#@#883#@#137#@#38;fwâi#@#füü-n#@#2591#@#1401#@#114#@#32;nemi 1 (Temala)#@#pmuu-n#@#2601#@#1920#@#140#@#29;nemi 2 (côte est)#@#pmuu-n#@#2600#@#2443#@#141#@#29;jawe#@#mUU-n#@#2597#@#2968#@#117#@#24;198
français#@#bouquet de fleurs#@#2673#@#118#@#401#@#39;pije#@#muuc (T)#@#2668#@#881#@#181#@#37;fwâi#@#muuc/ “buke”#@#2666#@#1400#@#278#@#35;nemi 1 (Temala)#@#“buke”#@#2668#@#1924#@#131#@#33;nemi 2 (côte est)#@#muuc/ “buke”#@#2666#@#2443#@#281#@#34;jawe#@#muuc#@#2675#@#2968#@#93#@#23;198
français#@#massif de fleurs#@#2746#@#117#@#377#@#31;pije#@#dan-muuc (T)#@#2741#@#880#@#277#@#36;fwâi#@#dan-muuc#@#2741#@#1399#@#185#@#32;nemi 2 (côte est)#@#dan-muuc/ hwas-muuc#@#2741#@#2443#@#426#@#32;jawe#@#hwa-muuc#@#2740#@#2970#@#187#@#30;198
français#@#fruit, son fruit#@#517#@#212#@#380#@#38;pije#@#pwa-n ceek, pwa-n#@#496#@#984#@#413#@#59;fwâi#@#pwe-n ceek, pwe-n#@#514#@#1516#@#407#@#39;nemi 1 (Temala)#@#pue-n ceek, pwe-n#@#511#@#2048#@#406#@#42;nemi 2 (côte est)#@#pwe-n ceek, pwe-n#@#510#@#2578#@#409#@#39;jawe#@#pwe-n ceek, pwe-n#@#511#@#3110#@#406#@#38;199
français#@#son tubercule, tubercule d'igname#@#593#@#212#@#429#@#84;pije#@#pai-n pae-kuuk#@#589#@#984#@#188#@#85;fwâi#@#pai-n pae-kuuk#@#588#@#1514#@#190#@#86;nemi 1 (Temala)#@#pai-n paye-kuuk#@#586#@#2045#@#215#@#87;nemi 2 (côte est)#@#pai-n paye-kuuk#@#583#@#2578#@#215#@#88;jawe#@#he-n he-n küic#@#583#@#3109#@#212#@#81;199
français#@#plantes cultivées (en général)#@#710#@#209#@#717#@#42;pije#@#poka#@#710#@#982#@#94#@#39;fwâi#@#poxa#@#719#@#1515#@#92#@#30;nemi 1 (Temala)#@#poka#@#706#@#2045#@#94#@#43;nemi 2 (côte est)#@#poxa#@#713#@#2578#@#92#@#32;jawe#@#poxa#@#713#@#3109#@#93#@#33;199
français#@#ses boutures (à replanter)#@#782#@#210#@#618#@#39;pije#@#kaa-n#@#781#@#985#@#115#@#33;fwâi#@#kaa-n#@#781#@#1515#@#117#@#31;nemi 1 (Temala)#@#kaa-n#@#781#@#2048#@#115#@#31;nemi 2 (côte est)#@#kaa-n#@#775#@#2579#@#116#@#34;jawe#@#kaa-n#@#778#@#3111#@#115#@#33;199
français#@#liane (= corde)#@#855#@#210#@#352#@#38;pije#@#wôk#@#854#@#982#@#69#@#33;fwâi#@#wäk#@#853#@#1514#@#69#@#34;nemi 1 (Temala)#@#wâäk#@#851#@#2044#@#70#@#36;nemi 2 (côte est)#@#wäk#@#848#@#2576#@#70#@#36;jawe#@#wêk#@#848#@#3108#@#68#@#36;199
français#@#touffe (ex. = canne à sucre)#@#927#@#210#@#617#@#39;pije#@#bwaun (khüny)#@#923#@#981#@#305#@#41;fwâi#@#bwaun (khüny)#@#925#@#1514#@#305#@#41;nemi 1 (Temala)#@#bwaun (knuny)#@#923#@#2041#@#304#@#41;nemi 2 (côte est)#@#bwaun (knuny)#@#923#@#2576#@#305#@#41;jawe#@#gaun (khüny) (T)#@#925#@#3104#@#379#@#43;199
français#@#cercler un arbre#@#1008#@#209#@#382#@#29;pije#@#patie#@#1005#@#982#@#116#@#38;fwâi#@#parie#@#1004#@#1514#@#116#@#39;nemi 1 (Temala)#@#patie#@#1002#@#2045#@#118#@#41;nemi 2 (côte est)#@#parie#@#999#@#2576#@#117#@#41;jawe#@#pariyi#@#1001#@#3108#@#135#@#42;199
français#@#peler (écorce d'arbre)#@#1076#@#207#@#523#@#42;pije#@#hnibe (T7)#@#1074#@#982#@#208#@#39;fwâi#@#hnibe#@#1076#@#1514#@#116#@#33;nemi 1 (Temala)#@#hnibe#@#1074#@#2045#@#117#@#35;nemi 2 (côte est)#@#hnibe (Tendo) thibe (Coulna)#@#1071#@#2576#@#328#@#87;jawe#@#thibe#@#1074#@#3108#@#115#@#32;199
français#@#apprendre le nom des plantes (on enveloppe une anguille dans un assortiment de plantes. Les enfants doivent dé-#@#1198#@#204#@#676#@#177;nemi 2 (côte est)#@#po-caeluk (Coulna)#@#1194#@#2576#@#424#@#40;199
français#@#pousser (plante)#@#1557#@#204#@#379#@#39;pije#@#cim#@#1560#@#980#@#69#@#32;fwâi#@#cm#@#1570#@#1511#@#69#@#23;nemi 1 (Temala)#@#cim#@#1560#@#2042#@#69#@#33;nemi 2 (côte est)#@#cim#@#1558#@#2574#@#69#@#34;jawe#@#cim#@#1560#@#3105#@#69#@#32;199
français#@#grandir, croître, s'étendre (tige)#@#1629#@#204#@#650#@#86;pije#@#tee-koo!li (T)#@#1630#@#981#@#302#@#35;nemi 1 (Temala)#@#hook#@#1630#@#2042#@#91#@#34;nemi 2 (côte est)#@#teep#@#1633#@#2574#@#93#@#36;jawe#@#teep#@#1636#@#3104#@#92#@#35;199
français#@#repousser, reverdir, avoir de nouvelles feuilles#@#1748#@#203#@#699#@#81;pije#@#thawa (T) cato (O)#@#1750#@#979#@#206#@#83;fwâi#@#thawa#@#1753#@#1508#@#118#@#32;nemi 1 (Temala)#@#thawa#@#1753#@#2041#@#115#@#32;nemi 2 (côte est)#@#thawa#@#1751#@#2572#@#116#@#32;jawe#@#Sao#@#1761#@#3104#@#69#@#25;199
français#@#perdre ses feuilles, se dénuder#@#1868#@#202#@#699#@#82;nemi 1 (Temala)#@#huudoo-n#@#1872#@#2041#@#189#@#33;nemi 2 (côte est)#@#goonyi#@#1872#@#2571#@#135#@#39;jawe#@#goonyi#@#1875#@#3102#@#136#@#39;199
français#@#mûr (= rouge)#@#1991#@#199#@#308#@#38;pije#@#magat#@#1995#@#975#@#117#@#34;fwâi#@#magat#@#1992#@#1505#@#150#@#40;nemi 1 (Temala)#@#mia#@#2002#@#2037#@#69#@#24;nemi 2 (côte est)#@#mia#@#2000#@#2569#@#70#@#26;jawe#@#mia#@#2002#@#3101#@#68#@#24;199
français#@#maturité#@#2062#@#199#@#191#@#34;pije#@#mahano (T)#@#2061#@#975#@#233#@#39;fwâi#@#mahano#@#2065#@#1505#@#144#@#35;199
français#@#pas encore mûr#@#2135#@#202#@#334#@#37;pije#@#gaa phüny/ gaa taac#@#2136#@#975#@#454#@#40;fwâi#@#gaa phüny#@#2137#@#1505#@#216#@#39;nemi 1 (Temala)#@#gaa taac#@#2142#@#2036#@#214#@#37;nemi 2 (côte est)#@#gaa pmuny#@#2146#@#2569#@#214#@#32;jawe#@#giric#@#2140#@#3101#@#114#@#39;199
français#@#vert, pas mûr#@#2206#@#199#@#312#@#42;pije#@#phüny#@#2208#@#975#@#118#@#39;fwâi#@#phüny#@#2208#@#1505#@#118#@#42;nemi 1 (Temala)#@#pmuny#@#2219#@#2036#@#119#@#32;nemi 2 (côte est)#@#pmuny#@#2219#@#2568#@#118#@#31;jawe#@#phüny (Y)/ pmuny (W)#@#2211#@#3101#@#471#@#42;199
français#@#se faner (fleur)#@#2278#@#203#@#375#@#39;pije#@#biny (T)#@#2277#@#972#@#211#@#43;fwâi#@#biny#@#2281#@#1505#@#95#@#41;nemi 1 (Temala)#@#biny#@#2283#@#2035#@#95#@#40;nemi 2 (côte est)#@#biny#@#2281#@#2566#@#96#@#41;jawe#@#biny#@#2284#@#3099#@#94#@#39;199
français#@#fané, desséché (par le feu, le soleil)#@#2347#@#202#@#641#@#84;pije#@#baang (T))#@#2350#@#972#@#210#@#39;fwâi#@#baang#@#2353#@#1502#@#120#@#39;nemi 1 (Temala)#@#bang#@#2353#@#2035#@#94#@#41;nemi 2 (côte est)#@#bang#@#2353#@#2565#@#95#@#41;jawe#@#bang#@#2356#@#3098#@#94#@#41;199
français#@#pourri (= mou)#@#2466#@#199#@#330#@#39;pije#@#hnyat#@#2468#@#974#@#113#@#38;fwâi#@#hnyat#@#2471#@#1504#@#116#@#38;nemi 1 (Temala)#@#hnyat#@#2473#@#2035#@#115#@#39;nemi 2 (côte est)#@#hnyat#@#2473#@#2566#@#116#@#39;jawe#@#hnyat#@#2476#@#3098#@#115#@#39;199
français#@#sec (ex. coco)#@#2539#@#200#@#329#@#38;pije#@#mayuk#@#2542#@#971#@#118#@#39;fwâi#@#mayuk#@#2545#@#1502#@#117#@#39;nemi 1 (Temala)#@#mayuk#@#2545#@#2034#@#118#@#40;nemi 2 (côte est)#@#mayuk#@#2547#@#2565#@#118#@#38;jawe#@#mayuk#@#2549#@#3096#@#119#@#39;199
français#@#tapis végétal, litière (qu'on met sous la natte)#@#2610#@#194#@#703#@#82;pije#@#vin (T)#@#2612#@#971#@#161#@#35;fwâi#@#vin#@#2617#@#1502#@#69#@#30;nemi 1 (Temala)#@#vin#@#2618#@#2034#@#70#@#32;nemi 2 (côte est)#@#vin#@#2618#@#2565#@#69#@#32;jawe#@#vin#@#2621#@#3096#@#70#@#32;199
français#@#gaine de certaines feuilles (bananier, taro, graminées)#@#2726#@#193#@#637#@#88;pije#@#haa-n (T)#@#2725#@#974#@#213#@#35;fwâi#@#haa-n#@#2726#@#1502#@#117#@#32;nemi 1 (Temala)#@#haa-n#@#2724#@#2036#@#116#@#31;nemi 2 (côte est)#@#haa-n#@#2721#@#2564#@#116#@#31;jawe#@#haa-n#@#2719#@#3095#@#115#@#33;199
français#@#cocotier#@#743#@#119#@#186#@#32;pije#@#hyep#@#743#@#883#@#92#@#41;fwâi#@#thep#@#743#@#1400#@#92#@#39;nemi 1 (Temala)#@#thep#@#742#@#1920#@#94#@#39;nemi 2 (côte est)#@#thep#@#742#@#2444#@#94#@#37;jawe#@#sep#@#748#@#2970#@#71#@#30;200
français#@#flèche, bourgeon terminal#@#815#@#118#@#594#@#41;pije#@#thämae-hyep#@#815#@#882#@#256#@#39;fwâi#@#thâmae-thep#@#814#@#1400#@#256#@#39;nemi 1 (Temala)#@#tnamaye-thep#@#814#@#1920#@#284#@#37;nemi 2 (côte est)#@#tnamaye-thep#@#811#@#2443#@#287#@#39;jawe#@#thivae-sep#@#809#@#2968#@#240#@#39;200
français#@#base du pétiole de la palme#@#887#@#117#@#645#@#41;pije#@#bwahap#@#886#@#881#@#140#@#40;fwâi#@#bwahap#@#885#@#1399#@#139#@#40;nemi 1 (Temala)#@#bwahwap#@#883#@#1917#@#167#@#40;nemi 2 (côte est)#@#buawap#@#882#@#2443#@#141#@#39;jawe#@#kharak (T) bwaap (W)#@#877#@#2967#@#234#@#91;200
français#@#rervure centraledes folioles#@#1007#@#117#@#664#@#33;pije#@#qoony#@#1014#@#880#@#117#@#30;fwâi#@#goony#@#1014#@#1399#@#113#@#32;nemi 1 (Temala)#@#goony#@#1013#@#1917#@#117#@#30;nemi 2 (côte est)#@#goony#@#1011#@#2443#@#117#@#31;jawe#@#goony#@#1008#@#2968#@#117#@#32;200
français#@#fibre prise sur la nervure centrale (sert de lien)#@#1079#@#117#@#621#@#84;pije#@#kawat#@#1078#@#883#@#111#@#33;fwâi#@#kawat#@#1077#@#1400#@#111#@#32;nemi 1 (Temala)#@#kawat#@#1076#@#1920#@#112#@#32;nemi 2 (côte est)#@#kawat#@#1075#@#2444#@#114#@#31;jawe#@#kaat#@#1073#@#2970#@#89#@#32;200
français#@#infra-base fibreuse de la#@#1198#@#118#@#592#@#32;pije#@#uny#@#1206#@#880#@#68#@#29;fwâi#@#buli-uny#@#1196#@#1399#@#184#@#38;nemi 1 (Temala)#@#buli-uny#@#1194#@#1917#@#187#@#39;nemi 2 (côte est)#@#buli-uny#@#1194#@#2443#@#187#@#38;jawe#@#buli-uny#@#1193#@#2966#@#190#@#39;200
français#@#inflorescence du cocotier#@#1317#@#117#@#592#@#33;pije#@#sià#@#1315#@#881#@#63#@#33;fwâi#@#siâ#@#1314#@#1397#@#65#@#34;nemi 1 (Temala)#@#ot, ole-n thep#@#1312#@#1917#@#330#@#40;nemi 2 (côte est)#@#cnia#@#1311#@#2443#@#88#@#34;jawe#@#tholinya (T)#@#1305#@#2966#@#278#@#43;200
français#@#gaine de l'inflorescence#@#1389#@#114#@#572#@#40;pije#@#thugo#@#1389#@#879#@#115#@#39;fwâi#@#thugo#@#1387#@#1396#@#115#@#39;nemi 1 (Temala)#@#thugo#@#1387#@#1917#@#115#@#39;nemi 2 (côte est)#@#thugo#@#1387#@#2440#@#118#@#38;jawe#@#thugo#@#1384#@#2966#@#118#@#39;200
français#@#coque et bourre du coco#@#1463#@#114#@#546#@#39;pije#@#uny, unya-n#@#1469#@#877#@#257#@#32;fwâi#@#uny, unye-n#@#1468#@#1394#@#260#@#32;nemi 1 (Temala)#@#Un Y unye-n#@#1451#@#1916#@#259#@#52;nemi 2 (côte est)#@#uny* unye-n"#@#1465#@#2438#@#263#@#32;jawe#@#hiinye-n#@#1453#@#2966#@#188#@#41;200
français#@#fibre sur la coque du coco#@#1534#@#115#@#615#@#39;pije#@#bwaany#@#1534#@#877#@#139#@#39;fwâi#@#bwaany#@#1533#@#1396#@#137#@#38;nemi 1 (Temala)#@#bwaany#@#1533#@#1916#@#141#@#37;nemi 2 (côte est)#@#bwaany#@#1531#@#2439#@#141#@#38;jawe#@#bwaany#@#1528#@#2964#@#143#@#38;200
français#@#grappe de cocos#@#1608#@#112#@#355#@#40;pije#@#dama-n hyep#@#1605#@#877#@#258#@#42;fwâi#@#dame-n thep#@#1605#@#1394#@#260#@#39;nemi 1 (Temala)#@#dame-n thep#@#1603#@#1913#@#262#@#41;nemi 2 (côte est)#@#dame-n thep#@#1602#@#2436#@#265#@#39;jawe#@#dame-n sep#@#1599#@#2961#@#241#@#40;200
français#@#coco#@#1688#@#113#@#87#@#22;pije#@#pwa-n hyep#@#1678#@#877#@#234#@#39;fwâi#@#pwe-n thep#@#1678#@#1396#@#233#@#38;nemi 1 (Temala)#@#pwe-n thep#@#1678#@#1916#@#235#@#38;nemi 2 (côte est)#@#pue-n thep#@#1677#@#2439#@#237#@#36;jawe#@#pwe-n Sep#@#1682#@#2966#@#211#@#29;200
français#@#coquille vide du coco#@#1752#@#112#@#497#@#40;pije#@#pii-n hyep#@#1752#@#877#@#232#@#38;fwâi#@#pii-n thep#@#1749#@#1396#@#233#@#40;nemi 1 (Temala)#@#pii-n thep#@#1749#@#1916#@#235#@#40;nemi 2 (côte est)#@#pii-n thep#@#1746#@#2438#@#237#@#42;jawe#@#pii-n sep#@#1746#@#2964#@#213#@#39;200
français#@#chair du coco#@#1825#@#112#@#306#@#32;pije#@#hmove-hyep/ hyana-n hyep#@#1821#@#877#@#280#@#91;fwâi#@#hmave-thep#@#1821#@#1396#@#232#@#41;nemi 1 (Temala)#@#hmave-thep#@#1821#@#1917#@#234#@#41;nemi 2 (côte est)#@#hmave-thep#@#1819#@#2440#@#235#@#41;jawe#@#hyan-sep#@#1818#@#2966#@#188#@#40;200
français#@#eau du coco#@#1947#@#112#@#257#@#31;pije#@#we Le hyep#@#1943#@#874#@#235#@#42;fwâi#@#wee-n thep#@#1943#@#1394#@#234#@#41;nemi 1 (Temala)#@#wee-n thep#@#1943#@#1913#@#238#@#41;nemi 2 (côte est)#@#wee-n thep#@#1942#@#2438#@#238#@#39;jawe#@#wee-n sep#@#1949#@#2964#@#213#@#32;200
français#@#germe du coco#@#2022#@#111#@#305#@#37;pije#@#hmuhma#@#2019#@#879#@#135#@#32;fwâi#@#hmuhma#@#2018#@#1396#@#135#@#33;nemi 1 (Temala)#@#hmuhma#@#2018#@#1916#@#138#@#33;nemi 2 (côte est)#@#phugo#@#2017#@#2438#@#116#@#39;jawe#@#phugo#@#2015#@#2964#@#117#@#39;200
français#@#jeune coco ä peine formé#@#2092#@#111#@#572#@#39;fwâi#@#quhnye-thep#@#2086#@#1387#@#258#@#42;nemi 2 (côte est)#@#naye-pwe-n thep#@#2081#@#2431#@#357#@#42;jawe#@#phwää-n sep (7)#@#2077#@#2957#@#352#@#42;200
français#@#jeune coco vert (pas encore bon äà boire)#@#2164#@#108#@#645#@#86;pije#@#qaa taac (T)#@#2159#@#867#@#275#@#44;fwâi#@#qaa taac#@#2165#@#1387#@#183#@#35;nemi 2 (côte est)#@#gaa hnyat#@#2156#@#2430#@#212#@#39;jawe#@#giric#@#2153#@#2954#@#117#@#39;200
français#@#coco vert (bon à boire, albumen liquide)#@#2286#@#105#@#696#@#87;pije#@#wee-n hyep (T)#@#2280#@#867#@#323#@#42;fwâi#@#thep wee-n#@#2282#@#1387#@#233#@#39;nemi 2 (côte est)#@#wee-n thep#@#2278#@#2430#@#238#@#37;jawe#@#wee-n sep#@#2283#@#2956#@#214#@#29;200
français#@#coco bon à boire (amande dure, eau piquante)#@#2406#@#109#@#706#@#85;pije#@#wan-bipeena (T)#@#2401#@#866#@#345#@#40;fwâi#@#wan-biveensa#@#2403#@#1384#@#258#@#30;nemi 2 (côte est)#@#wan-biveena#@#2398#@#2428#@#261#@#32;jawe#@#hyanek#@#2393#@#2957#@#140#@#40;200
français#@#coco germé#@#2525#@#108#@#236#@#38;pije#@#hyep cim (T7)#@#2521#@#868#@#273#@#40;fwâi#@#thep cim#@#2524#@#1380#@#186#@#38;nemi 1 (Temala)#@#thep cim#@#2518#@#1906#@#187#@#40;nemi 2 (côte est)#@#thep cim#@#2515#@#2431#@#188#@#40;jawe#@#sep cim#@#2512#@#2958#@#165#@#41;200
français#@#coco germé arbustif (bon à planter)#@#2596#@#108#@#573#@#88;fwâi#@#doovala#@#2593#@#1384#@#163#@#32;nemi 2 (côte est)#@#doovala#@#2588#@#2428#@#166#@#34;jawe#@#sep vala (Y)#@#2586#@#2958#@#277#@#39;200
français#@#arracher la fibre de la ner-#@#2718#@#108#@#666#@#32;pije#@#hali kawat (T)#@#2712#@#867#@#320#@#37;fwâi#@#hali kawat#@#2714#@#1387#@#231#@#33;nemi 2 (côte est)#@#hali kawat (Tendo)#@#2709#@#2433#@#419#@#35;jawe#@#too kaat (Y)#@#2707#@#2958#@#279#@#34;200
français#@#vure centrale#@#2767#@#105#@#308#@#30;nemi 2 (côte est)#@#tie kawat (Coulna)#@#2756#@#2433#@#420#@#36;200
français#@#enlever la coque sur un épieu pour sortir la noix#@#501#@#216#@#700#@#91;pije#@#thaa hyep (T)#@#497#@#992#@#304#@#46;fwâi#@#thaa thep#@#498#@#1524#@#216#@#42;nemi 2 (côte est)#@#thaa thep#@#495#@#2588#@#216#@#41;jawe#@#thaa sep#@#495#@#3120#@#191#@#41;201
français#@#ouvrir un Coco en deux à la#@#624#@#216#@#651#@#34;pije#@#thegane (T)#@#620#@#991#@#256#@#41;fwâi#@#thegane#@#622#@#1522#@#168#@#41;nemi 2 (côte est)#@#thegane#@#618#@#2587#@#166#@#42;jawe#@#thegane#@#618#@#3118#@#166#@#43;201
français#@#ouvrir la noix en deux en#@#747#@#215#@#605#@#34;pije#@#thebii (T)#@#742#@#991#@#232#@#39;fwâi#@#thebii#@#742#@#1522#@#137#@#37;nemi 2 (côte est)#@#thebii#@#740#@#2587#@#135#@#36;jawe#@#thebii#@#742#@#3118#@#160#@#57;201
français#@#décortiquer l'amande pour faire du coprah#@#868#@#210#@#605#@#91;pije#@#thalai (T)#@#866#@#989#@#232#@#37;fwâi#@#thalaïi#@#866#@#1521#@#137#@#36;nemi 2 (côte est)#@#thie#@#864#@#2585#@#94#@#35;jawe#@#thie#@#866#@#3118#@#93#@#34;201
français#@#rtâper du coco#@#989#@#212#@#311#@#42;pije#@#hyeli hyep (T)#@#988#@#988#@#330#@#43;fwâi#@#hyeli thep#@#988#@#1521#@#239#@#43;nemi 2 (côte est)#@#hyeli thep#@#986#@#2585#@#239#@#44;jawe#@#hyeli sep#@#988#@#3117#@#213#@#42;201
français#@#variété de cocotier à bourre sucrée comestible#@#1067#@#209#@#678#@#79;pije#@#tham (T7)#@#1063#@#987#@#184#@#36;fwâi#@#thep huli unye-n#@#1063#@#1520#@#384#@#42;nemi 2 (côte est)#@#thep huli unye-n#@#1063#@#2584#@#383#@#40;jawe#@#se-huli (x)#@#1064#@#3117#@#255#@#35;201
français#@#coco évidé (sert de gourde)#@#1181#@#222#@#644#@#42;fwâi#@#pwen-girhep#@#1190#@#1522#@#264#@#40;nemi 2 (côte est)#@#puen-girep#@#1182#@#2585#@#238#@#41;jawe#@#pwen-giyep#@#1185#@#3114#@#238#@#41;201
français#@#tubercule d'igname#@#755#@#97#@#423#@#42;pije#@#pae-kuuk#@#752#@#861#@#183#@#40;fwâi#@#pae-kuuk#@#750#@#1377#@#184#@#39;nemi 1 (Temala)#@#paye-kuuk#@#748#@#1897#@#209#@#39;nemi 2 (côte est)#@#paye-kuuk#@#745#@#2420#@#210#@#39;jawe#@#he-n küic#@#742#@#2947#@#209#@#32;202
français#@#tête d'igname (pour repiquage)#@#827#@#96#@#705#@#43;pije#@#ga-n kuuk#@#824#@#860#@#209#@#42;fwâi#@#qa-n kuuk#@#821#@#1375#@#209#@#42;nemi 1 (Temala)#@#bwa-n kuuk#@#818#@#1895#@#235#@#35;nemi 2 (côte est)#@#bwa-n kuuk#@#814#@#2420#@#233#@#36;jawe#@#bwa-n küic#@#811#@#2944#@#235#@#33;202
français#@#base de l'igname#@#900#@#95#@#377#@#42;pije#@#hwan-thä-n kuuk#@#895#@#860#@#348#@#36;fwâi#@#ho-n kuuk#@#893#@#1378#@#206#@#35;nemi 1 (Temala)#@#ho-n kuuk#@#890#@#1897#@#209#@#35;nemi 2 (côte est)#@#ho-n kuuk#@#887#@#2420#@#210#@#35;jawe#@#he-n küic#@#884#@#2945#@#209#@#35;202
